Price,Adj Close,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,,
2022-01-03 00:00:00+00:00,12.355956077575684,29.09000015258789,29.219999313354492,28.530000686645508,28.540000915527344,52704700
2022-01-04 00:00:00+00:00,12.402678489685059,29.200000762939453,29.399999618530273,28.90999984741211,29.15999984741211,51739200
2022-01-05 00:00:00+00:00,11.922710418701172,28.06999969482422,29.270000457763672,27.940000534057617,29.190000534057617,78459800
2022-01-06 00:00:00+00:00,11.914216995239258,28.049999237060547,28.649999618530273,27.84000015258789,28.290000915527344,61163100
2022-01-07 00:00:00+00:00,11.969432830810547,28.18000030517578,28.290000915527344,27.81999969482422,28.110000610351562,47507600
2022-01-10 00:00:00+00:00,11.897226333618164,28.010000228881836,28.239999771118164,27.719999313354492,27.989999771118164,37455200
2022-01-11 00:00:00+00:00,12.249768257141113,28.84000015258789,29.06999969482422,27.850000381469727,28.100000381469727,73623800
2022-01-12 00:00:00+00:00,12.623546600341797,29.719999313354492,29.90999984741211,28.950000762939453,28.950000762939453,81378200
2022-01-13 00:00:00+00:00,12.878396034240723,30.31999969482422,30.6299991607666,29.5,29.530000686645508,76717500
2022-01-14 00:00:00+00:00,13.358365058898926,31.450000762939453,31.600000381469727,30.239999771118164,30.280000686645508,96458800
2022-01-17 00:00:00+00:00,13.37960147857666,31.5,31.809999465942383,31.25,31.399999618530273,35675900
2022-01-18 00:00:00+00:00,13.439065933227539,31.639999389648438,31.979999542236328,30.969999313354492,31.559999465942383,78198800
2022-01-19 00:00:00+00:00,13.375354766845703,31.489999771118164,32.209999084472656,31.440000534057617,31.899999618530273,77480200
2022-01-20 00:00:00+00:00,13.473043441772461,31.719999313354492,32.0,31.110000610351562,31.5,85353100
2022-01-21 00:00:00+00:00,13.494282722473145,31.770000457763672,31.8799991607666,31.530000686645508,31.56999969482422,61345400
2022-01-24 00:00:00+00:00,13.570738792419434,31.950000762939453,32.25,31.040000915527344,31.690000534057617,79117100
2022-01-25 00:00:00+00:00,14.012479782104492,32.9900016784668,33.22999954223633,31.579999923706055,31.700000762939453,98358500
2022-01-26 00:00:00+00:00,14.38625431060791,33.869998931884766,34.27000045776367,33.29999923706055,33.29999923706055,98679900
2022-01-27 00:00:00+00:00,14.390506744384766,33.880001068115234,34.63999938964844,33.16999816894531,34.25,90631000
2022-01-28 00:00:00+00:00,13.821340560913086,32.540000915527344,34.349998474121094,32.220001220703125,33.79999923706055,117400500
2022-01-31 00:00:00+00:00,13.740636825561523,32.349998474121094,33.0,32.06999969482422,32.5,62450300
2022-02-01 00:00:00+00:00,14.01672649383545,33.0,33.31999969482422,31.950000762939453,32.349998474121094,57315200
2022-02-02 00:00:00+00:00,13.812846183776855,32.52000045776367,33.4900016784668,32.36000061035156,33.40999984741211,36271700
2022-02-03 00:00:00+00:00,13.621707916259766,32.06999969482422,32.91999816894531,31.6200008392334,32.349998474121094,51087800
2022-02-04 00:00:00+00:00,13.859569549560547,32.630001068115234,33.22999954223633,31.8799991607666,32.40999984741211,59346800
2022-02-07 00:00:00+00:00,13.655691146850586,32.150001525878906,32.779998779296875,32.130001068115234,32.54999923706055,48868100
2022-02-08 00:00:00+00:00,13.519768714904785,31.829999923706055,31.950000762939453,31.260000228881836,31.899999618530273,62590000
2022-02-09 00:00:00+00:00,13.570738792419434,31.950000762939453,32.689998626708984,31.649999618530273,31.739999771118164,50960500
2022-02-10 00:00:00+00:00,13.778863906860352,32.439998626708984,32.900001525878906,31.940000534057617,32.29999923706055,49534600
2022-02-11 00:00:00+00:00,14.3395357131958,33.7599983215332,33.90999984741211,32.630001068115234,32.77000045776367,88013400
2022-02-14 00:00:00+00:00,14.01672649383545,33.0,33.939998626708984,32.81999969482422,33.86000061035156,55687000
2022-02-15 00:00:00+00:00,13.795854568481445,32.47999954223633,32.68000030517578,31.889999389648438,32.65999984741211,65689000
2022-02-16 00:00:00+00:00,13.986991882324219,32.93000030517578,33.70000076293945,32.77000045776367,32.83000183105469,65811600
2022-02-17 00:00:00+00:00,13.931774139404297,32.79999923706055,33.290000915527344,32.54999923706055,32.849998474121094,43255200
2022-02-18 00:00:00+00:00,14.01672649383545,33.0,33.09000015258789,32.27000045776367,32.56999969482422,60304700
2022-02-21 00:00:00+00:00,14.37775993347168,33.849998474121094,34.0,33.0,33.04999923706055,51263800
2022-02-22 00:00:00+00:00,14.33104133605957,33.7400016784668,34.68000030517578,33.209999084472656,34.220001220703125,80206700
2022-02-23 00:00:00+00:00,14.534919738769531,34.220001220703125,34.599998474121094,33.79999923706055,34.18000030517578,86530100
2022-02-24 00:00:00+00:00,14.182376861572266,33.38999938964844,35.290000915527344,32.68000030517578,34.79999923706055,139674100
2022-02-25 00:00:00+00:00,14.441473960876465,34.0,34.0,32.900001525878906,33.45000076293945,86189100
2022-03-02 00:00:00+00:00,14.726055145263672,34.66999816894531,35.290000915527344,34.38999938964844,35.2599983215332,58071800
2022-03-03 00:00:00+00:00,14.543416023254395,34.2400016784668,34.93000030517578,34.15999984741211,34.81999969482422,69237400
2022-03-04 00:00:00+00:00,14.539166450500488,34.22999954223633,34.68000030517578,33.81999969482422,34.08000183105469,55418000
2022-03-07 00:00:00+00:00,13.507026672363281,31.799999237060547,34.599998474121094,31.6299991607666,34.5,110954100
2022-03-08 00:00:00+00:00,13.787359237670898,32.459999084472656,32.970001220703125,31.510000228881836,32.0,111633500
2022-03-09 00:00:00+00:00,13.829835891723633,32.560001373291016,32.81999969482422,31.739999771118164,32.599998474121094,87779300
2022-03-10 00:00:00+00:00,14.314050674438477,33.70000076293945,34.599998474121094,32.52000045776367,32.599998474121094,136437700
2022-03-11 00:00:00+00:00,13.800101280212402,32.4900016784668,34.380001068115234,32.06999969482422,33.90999984741211,92153700
2022-03-14 00:00:00+00:00,13.536759376525879,31.8700008392334,32.88999938964844,31.520000457763672,32.43000030517578,52274100
2022-03-15 00:00:00+00:00,13.209700584411621,31.100000381469727,31.540000915527344,30.469999313354492,31.139999389648438,66272000
2022-03-16 00:00:00+00:00,13.09501838684082,30.829999923706055,31.540000915527344,30.3700008392334,31.5,72034900
2022-03-17 00:00:00+00:00,12.746723175048828,30.010000228881836,31.399999618530273,29.5,31.25,178319300
2022-03-18 00:00:00+00:00,13.001575469970703,30.610000610351562,30.81999969482422,29.860000610351562,30.09000015258789,93097100
2022-03-21 00:00:00+00:00,13.490035057067871,31.760000228881836,32.09000015258789,30.639999389648438,30.90999984741211,67700800
2022-03-22 00:00:00+00:00,13.43056869506836,31.6200008392334,32.099998474121094,31.350000381469727,31.989999771118164,56128600
2022-03-23 00:00:00+00:00,13.613212585449219,32.04999923706055,32.470001220703125,31.690000534057617,31.93000030517578,52956100
2022-03-24 00:00:00+00:00,13.770369529724121,32.41999816894531,32.599998474121094,31.670000076293945,32.04999923706055,49402800
2022-03-25 00:00:00+00:00,13.719398498535156,32.29999923706055,32.54999923706055,31.920000076293945,32.150001525878906,51780100
2022-03-28 00:00:00+00:00,13.422076225280762,31.600000381469727,32.08000183105469,30.979999542236328,32.060001373291016,68610500
2022-03-29 00:00:00+00:00,13.719398498535156,32.29999923706055,32.7599983215332,31.920000076293945,32.130001068115234,93809000
2022-03-30 00:00:00+00:00,14.012479782104492,32.9900016784668,32.9900016784668,32.380001068115234,32.5,69648400
2022-03-31 00:00:00+00:00,14.207860946655273,33.45000076293945,33.56999969482422,32.5,32.56999969482422,94269500
2022-04-01 00:00:00+00:00,14.020971298217773,33.0099983215332,33.790000915527344,32.90999984741211,33.54999923706055,72545400
2022-04-04 00:00:00+00:00,13.889299392700195,32.70000076293945,32.900001525878906,32.25,32.900001525878906,56053000
2022-04-05 00:00:00+00:00,13.757627487182617,32.38999938964844,33.060001373291016,32.38999938964844,32.65999984741211,45847200
2022-04-06 00:00:00+00:00,13.744884490966797,32.36000061035156,32.779998779296875,32.040000915527344,32.599998474121094,56947100
2022-04-07 00:00:00+00:00,14.458462715148926,34.040000915527344,34.060001373291016,32.5,32.63999938964844,118469400
2022-04-08 00:00:00+00:00,14.530671119689941,34.209999084472656,34.40999984741211,33.849998474121094,34.06999969482422,60772700
2022-04-11 00:00:00+00:00,14.420236587524414,33.95000076293945,34.099998474121094,33.779998779296875,33.900001525878906,48125400
2022-04-12 00:00:00+00:00,14.37775993347168,33.849998474121094,34.68000030517578,33.79999923706055,34.400001525878906,68522800
2022-04-13 00:00:00+00:00,14.683579444885254,34.56999969482422,34.79999923706055,34.099998474121094,34.369998931884766,101438800
2022-04-14 00:00:00+00:00,14.530355453491211,31.270000457763672,32.06999969482422,31.15999984741211,31.600000381469727,119382100
2022-04-18 00:00:00+00:00,14.274784088134766,30.719999313354492,31.389999389648438,30.469999313354492,31.15999984741211,76350600
2022-04-19 00:00:00+00:00,14.706929206848145,31.649999618530273,32.0,31.1200008392334,31.15999984741211,88494100
2022-04-20 00:00:00+00:00,14.776632308959961,31.799999237060547,31.950000762939453,31.329999923706055,31.649999618530273,34694700
2022-04-22 00:00:00+00:00,14.200437545776367,30.559999465942383,31.299999237060547,30.31999969482422,31.049999237060547,74560900
2022-04-25 00:00:00+00:00,13.991332054138184,30.110000610351562,30.440000534057617,29.540000915527344,29.969999313354492,66413900
2022-04-26 00:00:00+00:00,13.968097686767578,30.059999465942383,30.579999923706055,29.889999389648438,30.110000610351562,48764100
2022-04-27 00:00:00+00:00,13.968097686767578,30.059999465942383,30.559999465942383,29.950000762939453,30.3700008392334,41881300
2022-04-28 00:00:00+00:00,14.061034202575684,30.260000228881836,30.6200008392334,30.25,30.450000762939453,43298500
2022-04-29 00:00:00+00:00,14.070327758789062,30.280000686645508,31.59000015258789,30.280000686645508,30.75,76243900
2022-05-02 00:00:00+00:00,13.930926322937012,29.979999542236328,30.329999923706055,29.329999923706055,30.170000076293945,72456200
2022-05-03 00:00:00+00:00,14.056386947631836,30.25,30.389999389648438,29.81999969482422,30.1200008392334,52531000
2022-05-04 00:00:00+00:00,14.902092933654785,32.06999969482422,32.16999816894531,30.399999618530273,30.600000381469727,109417000
2022-05-05 00:00:00+00:00,14.874211311340332,32.0099983215332,32.5,31.020000457763672,31.809999465942383,99439900
2022-05-06 00:00:00+00:00,15.362123489379883,33.060001373291016,33.119998931884766,31.899999618530273,32.689998626708984,129570200
2022-05-09 00:00:00+00:00,14.943913459777832,32.15999984741211,33.040000915527344,32.060001373291016,32.70000076293945,92314500
2022-05-10 00:00:00+00:00,15.07402229309082,32.439998626708984,32.849998474121094,32.20000076293945,32.36000061035156,60330600
2022-05-11 00:00:00+00:00,15.599103927612305,33.56999969482422,33.90999984741211,32.689998626708984,32.779998779296875,108895400
2022-05-12 00:00:00+00:00,15.719921112060547,33.83000183105469,34.08000183105469,33.2599983215332,33.2599983215332,114415900
2022-05-13 00:00:00+00:00,15.92437744140625,34.27000045776367,34.439998626708984,33.900001525878906,34.099998474121094,67000100
2022-05-16 00:00:00+00:00,16.08236312866211,34.61000061035156,34.880001068115234,34.0099983215332,34.25,92075300
2022-05-17 00:00:00+00:00,15.873263359069824,34.15999984741211,35.13999938964844,34.13999938964844,35.0,90914700
2022-05-18 00:00:00+00:00,15.613043785095215,33.599998474121094,34.560001373291016,33.43000030517578,34.18000030517578,80986200
2022-05-19 00:00:00+00:00,15.877907752990723,34.16999816894531,34.290000915527344,33.33000183105469,33.52000045776367,63983100
2022-05-20 00:00:00+00:00,16.184595108032227,34.83000183105469,34.83000183105469,34.25,34.59000015258789,79589900
2022-05-23 00:00:00+00:00,16.821199417114258,36.20000076293945,36.310001373291016,35.150001525878906,35.18000030517578,93807400
2022-05-24 00:00:00+00:00,16.363178253173828,31.600000381469727,32.09000015258789,30.709999084472656,31.200000762939453,154453100
2022-05-25 00:00:00+00:00,16.5961971282959,32.04999923706055,32.279998779296875,31.260000228881836,31.700000762939453,69991900
2022-05-26 00:00:00+00:00,16.63762664794922,32.130001068115234,32.560001373291016,31.950000762939453,32.02000045776367,78303600
2022-05-27 00:00:00+00:00,15.845355033874512,30.600000381469727,32.150001525878906,30.56999969482422,32.150001525878906,118295600
2022-05-30 00:00:00+00:00,15.529483795166016,29.989999771118164,30.8700008392334,29.1200008392334,30.84000015258789,98110100
2022-05-31 00:00:00+00:00,15.565730094909668,30.059999465942383,30.6200008392334,29.809999465942383,30.40999984741211,83598000
2022-06-01 00:00:00+00:00,15.545019149780273,30.020000457763672,30.329999923706055,29.850000381469727,29.899999618530273,46353200
2022-06-02 00:00:00+00:00,15.410386085510254,29.760000228881836,30.049999237060547,29.549999237060547,29.969999313354492,50738300
2022-06-03 00:00:00+00:00,15.679654121398926,30.280000686645508,30.440000534057617,29.530000686645508,29.709999084472656,60396900
2022-06-06 00:00:00+00:00,15.690011024475098,30.299999237060547,30.530000686645508,29.90999984741211,30.5,39213900
2022-06-07 00:00:00+00:00,15.87642765045166,30.65999984741211,31.299999237060547,30.15999984741211,30.190000534057617,80333700
2022-06-08 00:00:00+00:00,15.798751831054688,30.510000228881836,31.149999618530273,30.329999923706055,30.420000076293945,65923900
2022-06-09 00:00:00+00:00,15.570911407470703,30.06999969482422,30.65999984741211,29.979999542236328,30.510000228881836,53879000
2022-06-10 00:00:00+00:00,15.353422164916992,29.649999618530273,30.010000228881836,29.059999465942383,30.010000228881836,63101700
2022-06-13 00:00:00+00:00,15.156652450561523,29.270000457763672,29.579999923706055,28.670000076293945,29.020000457763672,64507100
2022-06-14 00:00:00+00:00,15.327533721923828,29.600000381469727,30.25,29.239999771118164,29.65999984741211,68816900
2022-06-15 00:00:00+00:00,15.058268547058105,29.079999923706055,30.020000457763672,28.84000015258789,30.0,72785700
2022-06-17 00:00:00+00:00,14.14172077178955,27.309999465942383,28.450000762939453,26.1299991607666,28.170000076293945,184606500
2022-06-20 00:00:00+00:00,14.30224609375,27.6200008392334,28.25,25.90999984741211,26.020000457763672,92581800
2022-06-21 00:00:00+00:00,14.017443656921387,27.06999969482422,28.15999984741211,26.690000534057617,27.799999237060547,85179500
2022-06-22 00:00:00+00:00,13.976018905639648,26.989999771118164,27.549999237060547,26.389999389648438,26.579999923706055,57874700
2022-06-23 00:00:00+00:00,13.717107772827148,26.489999771118164,27.3799991607666,26.1200008392334,26.979999542236328,69262300
2022-06-24 00:00:00+00:00,13.613543510437012,26.290000915527344,27.09000015258789,26.18000030517578,26.760000228881836,53413400
2022-06-27 00:00:00+00:00,14.488661766052246,27.979999542236328,28.06999969482422,26.65999984741211,26.81999969482422,90417700
2022-06-28 00:00:00+00:00,14.66989803314209,28.329999923706055,28.829999923706055,28.020000457763672,28.579999923706055,51388000
2022-06-29 00:00:00+00:00,14.540444374084473,28.079999923706055,28.81999969482422,27.84000015258789,28.479999542236328,52048800
2022-06-30 00:00:00+00:00,14.462770462036133,27.93000030517578,28.059999465942383,27.399999618530273,27.649999618530273,49910100
2022-07-01 00:00:00+00:00,14.77346420288086,28.530000686645508,28.850000381469727,27.520000457763672,28.079999923706055,64948200
2022-07-04 00:00:00+00:00,15.089336395263672,29.139999389648438,29.280000686645508,28.540000915527344,28.540000915527344,37324200
2022-07-05 00:00:00+00:00,14.514554023742676,28.030000686645508,28.950000762939453,27.549999237060547,28.899999618530273,78428500
2022-07-06 00:00:00+00:00,14.328137397766113,27.670000076293945,28.479999542236328,26.90999984741211,28.15999984741211,57617200
2022-07-07 00:00:00+00:00,14.74757194519043,28.479999542236328,28.920000076293945,28.0,28.0,52147300
2022-07-08 00:00:00+00:00,14.913274765014648,28.799999237060547,28.969999313354492,28.3700008392334,28.530000686645508,43097800
2022-07-11 00:00:00+00:00,14.840780258178711,28.65999984741211,28.790000915527344,28.25,28.31999969482422,39577600
2022-07-12 00:00:00+00:00,14.618118286132812,28.229999542236328,28.43000030517578,27.969999313354492,28.299999237060547,46462000
2022-07-13 00:00:00+00:00,14.628473281860352,28.25,28.479999542236328,27.979999542236328,28.1299991607666,35497200
2022-07-14 00:00:00+00:00,14.2349271774292,27.489999771118164,28.0,27.239999771118164,28.0,47151000
2022-07-15 00:00:00+00:00,14.478304862976074,27.959999084472656,28.049999237060547,27.489999771118164,27.700000762939453,38610800
2022-07-18 00:00:00+00:00,14.809713363647461,28.600000381469727,28.690000534057617,28.299999237060547,28.389999389648438,46782300
2022-07-19 00:00:00+00:00,15.110047340393066,29.18000030517578,29.239999771118164,28.399999618530273,28.549999237060547,48562300
2022-07-20 00:00:00+00:00,15.10487174987793,29.170000076293945,29.219999313354492,28.829999923706055,29.06999969482422,43520800
2022-07-21 00:00:00+00:00,15.02719497680664,29.020000457763672,29.1299991607666,28.200000762939453,28.979999542236328,58843200
2022-07-22 00:00:00+00:00,15.187722206115723,29.329999923706055,29.469999313354492,28.850000381469727,29.040000915527344,55676200
2022-07-25 00:00:00+00:00,15.897139549255371,30.700000762939453,30.75,29.610000610351562,29.610000610351562,79106600
2022-07-26 00:00:00+00:00,16.057662963867188,31.010000228881836,31.6200008392334,30.59000015258789,31.200000762939453,78360100
2022-07-27 00:00:00+00:00,16.23372459411621,31.350000381469727,31.469999313354492,30.6200008392334,31.299999237060547,56097200
2022-07-28 00:00:00+00:00,16.720476150512695,32.290000915527344,32.630001068115234,31.43000030517578,31.59000015258789,114996500
2022-07-29 00:00:00+00:00,17.683624267578125,34.150001525878906,34.65999984741211,32.83000183105469,33.599998474121094,181480600
2022-08-01 00:00:00+00:00,17.440248489379883,33.68000030517578,34.150001525878906,33.220001220703125,34.0,81365100
2022-08-02 00:00:00+00:00,17.517921447753906,33.83000183105469,34.5,33.47999954223633,33.77000045776367,69147100
2022-08-03 00:00:00+00:00,17.528274536132812,33.849998474121094,34.15999984741211,33.560001373291016,34.0099983215332,65544500
2022-08-04 00:00:00+00:00,17.714693069458008,34.209999084472656,34.400001525878906,33.58000183105469,34.08000183105469,54387500
2022-08-05 00:00:00+00:00,18.056455612182617,34.869998931884766,35.060001373291016,34.119998931884766,34.150001525878906,77882600
2022-08-08 00:00:00+00:00,18.967823028564453,36.630001068115234,36.77000045776367,35.130001068115234,35.13999938964844,109484600
2022-08-09 00:00:00+00:00,19.27851676940918,37.22999954223633,37.459999084472656,36.849998474121094,37.0099983215332,79051200
2022-08-10 00:00:00+00:00,19.216379165649414,37.11000061035156,37.650001525878906,36.61000061035156,37.650001525878906,78369600
2022-08-11 00:00:00+00:00,18.77105140686035,36.25,37.86000061035156,36.25,37.45000076293945,128896500
2022-08-12 00:00:00+00:00,20.16498565673828,31.709999084472656,31.829999923706055,29.079999923706055,29.100000381469727,171288300
2022-08-15 00:00:00+00:00,20.171344757080078,31.719999313354492,32.22999954223633,30.549999237060547,30.8799991607666,96759000
2022-08-16 00:00:00+00:00,20.355762481689453,32.0099983215332,32.06999969482422,31.5,31.719999313354492,64218800
2022-08-17 00:00:00+00:00,20.832698822021484,32.7599983215332,32.81999969482422,31.600000381469727,31.649999618530273,72924700
2022-08-18 00:00:00+00:00,21.252408981323242,33.41999816894531,33.65999984741211,32.869998931884766,33.099998474121094,84552500
2022-08-19 00:00:00+00:00,20.177705764770508,31.729999542236328,33.150001525878906,31.329999923706055,32.91999816894531,125178200
2022-08-22 00:00:00+00:00,20.610132217407227,32.40999984741211,32.58000183105469,30.479999542236328,31.739999771118164,92400300
2022-08-23 00:00:00+00:00,21.265125274658203,33.439998626708984,33.5,32.619998931884766,32.630001068115234,73215800
2022-08-24 00:00:00+00:00,21.392309188842773,33.63999938964844,34.119998931884766,33.25,33.540000915527344,61067900
2022-08-25 00:00:00+00:00,21.16337776184082,33.279998779296875,34.36000061035156,32.66999816894531,34.099998474121094,99511600
2022-08-26 00:00:00+00:00,21.392309188842773,33.63999938964844,33.66999816894531,32.56999969482422,33.279998779296875,63545400
2022-08-29 00:00:00+00:00,21.926485061645508,34.47999954223633,35.08000183105469,33.45000076293945,33.54999923706055,73339500
2022-08-30 00:00:00+00:00,20.622848510742188,32.43000030517578,34.220001220703125,32.27000045776367,34.0,99361100
2022-08-31 00:00:00+00:00,21.131582260131836,33.22999954223633,33.439998626708984,31.81999969482422,32.06999969482422,114235400
2022-09-01 00:00:00+00:00,21.525850296020508,33.849998474121094,33.95000076293945,32.7599983215332,33.36000061035156,69184700
2022-09-02 00:00:00+00:00,21.252408981323242,33.41999816894531,34.56999969482422,33.2599983215332,34.439998626708984,81792300
2022-09-05 00:00:00+00:00,21.201536178588867,33.34000015258789,34.11000061035156,33.150001525878906,33.849998474121094,76337600
2022-09-06 00:00:00+00:00,20.412996292114258,32.099998474121094,32.59000015258789,31.510000228881836,32.27000045776367,111813500
2022-09-08 00:00:00+00:00,20.222219467163086,31.799999237060547,32.779998779296875,31.399999618530273,32.310001373291016,63159800
2022-09-09 00:00:00+00:00,20.21586036682129,31.790000915527344,32.66999816894531,31.700000762939453,32.4900016784668,49871900
2022-09-12 00:00:00+00:00,20.018722534179688,31.479999542236328,32.72999954223633,31.459999084472656,32.150001525878906,71374500
2022-09-13 00:00:00+00:00,19.49091148376465,30.649999618530273,31.440000534057617,30.520000457763672,30.940000534057617,88327800
2022-09-14 00:00:00+00:00,19.789796829223633,31.1200008392334,31.43000030517578,30.6299991607666,30.75,49039700
2022-09-15 00:00:00+00:00,19.75164222717285,31.059999465942383,31.229999542236328,30.799999237060547,30.920000076293945,45553200
2022-09-16 00:00:00+00:00,19.57358169555664,30.780000686645508,30.950000762939453,30.34000015258789,30.860000610351562,107303600
2022-09-19 00:00:00+00:00,19.885183334350586,31.270000457763672,31.3799991607666,29.8799991607666,30.5,65559900
2022-09-20 00:00:00+00:00,19.77071762084961,31.09000015258789,31.600000381469727,30.84000015258789,31.420000076293945,67798200
2022-09-21 00:00:00+00:00,19.821592330932617,31.170000076293945,31.469999313354492,30.889999389648438,31.350000381469727,58812200
2022-09-22 00:00:00+00:00,20.311248779296875,31.940000534057617,32.08000183105469,31.030000686645508,31.479999542236328,69764300
2022-09-23 00:00:00+00:00,19.039411544799805,29.940000534057617,31.389999389648438,29.770000457763672,31.31999969482422,138630800
2022-09-26 00:00:00+00:00,18.626066207885742,29.290000915527344,30.079999923706055,29.270000457763672,29.719999313354492,42934600
2022-09-27 00:00:00+00:00,18.86771583557129,29.670000076293945,29.8799991607666,29.579999923706055,29.65999984741211,71087600
2022-09-28 00:00:00+00:00,18.613344192504883,29.270000457763672,29.81999969482422,28.579999923706055,29.670000076293945,104670700
2022-09-29 00:00:00+00:00,18.638782501220703,29.309999465942383,29.399999618530273,28.600000381469727,28.989999771118164,87536500
2022-09-30 00:00:00+00:00,18.950380325317383,29.799999237060547,30.489999771118164,29.0,29.219999313354492,121637100
2022-10-03 00:00:00+00:00,20.4638671875,32.18000030517578,32.63999938964844,31.65999984741211,31.90999984741211,179694100
2022-10-04 00:00:00+00:00,19.948774337768555,31.3700008392334,32.97999954223633,31.06999969482422,32.900001525878906,115917200
2022-10-05 00:00:00+00:00,20.699155807495117,32.54999923706055,32.81999969482422,31.200000762939453,31.40999984741211,92893700
2022-10-06 00:00:00+00:00,21.405029296875,33.65999984741211,33.790000915527344,32.439998626708984,33.0,82671900
2022-10-07 00:00:00+00:00,21.385950088500977,33.630001068115234,34.31999969482422,33.220001220703125,33.58000183105469,73500100
2022-10-10 00:00:00+00:00,21.14430046081543,33.25,33.88999938964844,33.0,33.650001525878906,52222600
2022-10-11 00:00:00+00:00,20.985322952270508,33.0,33.33000183105469,32.61000061035156,32.88999938964844,58332400
2022-10-13 00:00:00+00:00,21.583084106445312,33.939998626708984,34.4900016784668,32.40999984741211,32.5,91143900
2022-10-14 00:00:00+00:00,21.252408981323242,33.41999816894531,34.13999938964844,33.29999923706055,33.970001220703125,62246100
2022-10-17 00:00:00+00:00,21.23332977294922,33.38999938964844,34.150001525878906,32.84000015258789,33.2400016784668,100936400
2022-10-18 00:00:00+00:00,21.754783630371094,34.209999084472656,34.22999954223633,33.15999984741211,33.900001525878906,82313200
2022-10-19 00:00:00+00:00,22.524246215820312,35.41999816894531,35.560001373291016,34.02000045776367,34.130001068115234,113700900
2022-10-20 00:00:00+00:00,23.191959381103516,36.470001220703125,36.54999923706055,35.77000045776367,36.099998474121094,114347400
2022-10-21 00:00:00+00:00,23.986858367919922,37.720001220703125,38.38999938964844,36.38999938964844,36.45000076293945,139601400
2022-10-24 00:00:00+00:00,21.780221939086914,34.25,36.81999969482422,34.22999954223633,36.5,142110900
2022-10-25 00:00:00+00:00,21.322359085083008,33.529998779296875,34.5,33.209999084472656,34.040000915527344,113161200
2022-10-26 00:00:00+00:00,20.8009033203125,32.709999084472656,33.529998779296875,31.899999618530273,32.599998474121094,121334800
2022-10-27 00:00:00+00:00,20.959884643554688,32.959999084472656,33.540000915527344,32.66999816894531,32.810001373291016,111008800
2022-10-28 00:00:00+00:00,20.711877822875977,32.56999969482422,33.119998931884766,31.860000610351562,32.70000076293945,129745400
2022-10-31 00:00:00+00:00,18.956741333007812,29.809999465942383,31.600000381469727,29.15999984741211,30.610000610351562,262409400
2022-11-01 00:00:00+00:00,18.988536834716797,29.860000610351562,30.670000076293945,29.559999465942383,30.56999969482422,115944200
